State,Year,Month,SPI
NJ,1998,12,-1.5942857142857145
NJ,1999,1,2.0247619047619048
NJ,1999,2,-0.01714285714285714
NJ,1999,3,0.7052380952380952
NJ,1999,4,-0.6595238095238094
NJ,1999,5,-0.2385714285714286
NJ,1999,6,-1.694761904761905
NJ,1999,7,-1.9085714285714281
NJ,1999,8,0.4466666666666666
NJ,1999,9,2.0990476190476195
NJ,1999,10,0.08047619047619049
NJ,1999,11,-0.4161904761904761
NJ,1999,12,-0.38761904761904764
NJ,2000,1,-0.09
NJ,2000,2,-0.6690476190476191
NJ,2000,3,0.4304761904761906
NJ,2000,4,-0.1
NJ,2000,5,0.19904761904761903
NJ,2000,6,0.3795238095238095
NJ,2000,7,0.6347619047619047
NJ,2000,8,0.45666666666666667
NJ,2000,9,0.7238095238095239
NJ,2000,10,-1.7852380952380957
NJ,2000,11,-0.005238095238095238
NJ,2000,12,0.06142857142857143
NJ,2001,1,-0.20047619047619047
NJ,2001,2,-0.27095238095238094
NJ,2001,3,1.1890476190476191
NJ,2001,4,-1.3642857142857143
NJ,2001,5,-0.2119047619047619
NJ,2001,6,0.8614285714285715
NJ,2001,7,-0.690952380952381
NJ,2001,8,-0.32476190476190475
NJ,2001,9,-0.1952380952380952
NJ,2001,10,-1.667142857142857
NJ,2001,11,-1.568095238095238
NJ,2001,12,-0.8533333333333333
NJ,2002,1,-0.8504761904761905
NJ,2002,2,-2.4552380952380948
NJ,2002,3,0.24238095238095236
NJ,2002,4,0.16047619047619047
NJ,2002,5,0.38999999999999996
NJ,2002,6,0.6666666666666666
NJ,2002,7,-1.590952380952381
NJ,2002,8,-0.13619047619047617
NJ,2002,9,0.31238095238095237
NJ,2002,10,1.4290476190476191
NJ,2002,11,0.9042857142857142
NJ,2002,12,0.47666666666666657
NJ,2003,1,-0.5280952380952382
NJ,2003,2,1.1385714285714288
NJ,2003,3,0.2671428571428572
NJ,2003,4,-0.46761904761904766
NJ,2003,5,0.11809523809523811
NJ,2003,6,1.9780952380952381
NJ,2003,7,-0.26904761904761904
NJ,2003,8,0.38904761904761903
NJ,2003,9,1.1138095238095238
NJ,2003,10,0.8133333333333332
NJ,2003,11,0.5780952380952382
NJ,2003,12,1.1585714285714286
NJ,2004,1,-1.0090476190476192
NJ,2004,2,-0.3266666666666667
NJ,2004,3,-0.3238095238095238
NJ,2004,4,0.9971428571428569
NJ,2004,5,0.16095238095238096
NJ,2004,6,-0.30476190476190484
NJ,2004,7,1.3419047619047615
NJ,2004,8,0.25190476190476185
NJ,2004,9,1.0904761904761904
NJ,2004,10,-0.6133333333333335
NJ,2004,11,0.7152380952380953
NJ,2004,12,-0.028095238095238083
NJ,2005,1,0.7185714285714285
NJ,2005,2,-0.3880952380952381
NJ,2005,3,0.2095238095238095
NJ,2005,4,0.5423809523809524
NJ,2005,5,-0.7476190476190476
NJ,2005,6,-0.05238095238095238
NJ,2005,7,0.11333333333333336
NJ,2005,8,-1.283809523809524
NJ,2005,9,-1.4771428571428573
NJ,2005,10,2.8099999999999996
NJ,2005,11,0.40333333333333343
NJ,2005,12,0.013809523809523811
NJ,2006,1,1.1095238095238098
NJ,2006,2,-1.0157142857142858
NJ,2006,3,-2.4290476190476187
NJ,2006,4,0.10999999999999999
NJ,2006,5,-0.27285714285714285
NJ,2006,6,1.7995238095238095
NJ,2006,7,0.34238095238095234
NJ,2006,8,-0.14238095238095236
NJ,2006,9,0.9038095238095238
NJ,2006,10,1.33
NJ,2006,11,1.2542857142857142
NJ,2006,12,-0.8909523809523809
NJ,2007,1,0.22571428571428567
NJ,2007,2,-0.9352380952380953
NJ,2007,3,0.2752380952380952
NJ,2007,4,2.3552380952380947
NJ,2007,5,-1.2880952380952377
NJ,2007,6,0.2833333333333333
NJ,2007,7,0.09238095238095234
NJ,2007,8,0.24380952380952386
NJ,2007,9,-1.7276190476190476
NJ,2007,10,0.9990476190476192
NJ,2007,11,-0.47523809523809524
NJ,2007,12,0.9228571428571428
NJ,2008,1,-0.9504761904761904
NJ,2008,2,1.4547619047619047
NJ,2008,3,0.25190476190476185
NJ,2008,4,-0.5990476190476192
NJ,2008,5,0.5028571428571427
NJ,2008,6,-0.20285714285714285
NJ,2008,7,-0.16142857142857142
NJ,2008,8,-0.9804761904761905
NJ,2008,9,1.11
NJ,2008,10,-0.16904761904761903
NJ,2008,11,0.199047619047619
NJ,2008,12,1.401428571428571
NJ,2009,1,-0.2719047619047619
NJ,2009,2,-2.6080952380952382
NJ,2009,3,-1.3099999999999998
NJ,2009,4,0.3819047619047618
NJ,2009,5,0.4666666666666666
NJ,2009,6,1.4223809523809525
NJ,2009,7,0.3357142857142857
NJ,2009,8,1.0490476190476188
NJ,2009,9,0.059047619047619015
NJ,2009,10,1.0714285714285714
NJ,2009,11,-0.7566666666666668
NJ,2009,12,1.8576190476190473
NJ,2010,1,-0.5004761904761905
NJ,2010,2,1.1400000000000001
NJ,2010,3,2.356190476190476
NJ,2010,4,-0.659047619047619
NJ,2010,5,-0.13095238095238096
NJ,2010,6,-0.8614285714285712
NJ,2010,7,-0.1733333333333333
NJ,2010,8,-0.8204761904761907
NJ,2010,9,-0.052380952380952375
NJ,2010,10,0.9266666666666667
NJ,2010,11,-0.6147619047619047
NJ,2010,12,-0.12095238095238094
NJ,2011,1,0.10904761904761905
NJ,2011,2,0.10952380952380951
NJ,2011,3,1.0585714285714285
NJ,2011,4,1.1961904761904762
NJ,2011,5,0.14571428571428569
NJ,2011,6,-0.1
NJ,2011,7,-0.23761904761904762
NJ,2011,8,2.8152380952380947
NJ,2011,9,1.3733333333333335
NJ,2011,10,0.5290476190476192
NJ,2011,11,0.32999999999999996
NJ,2011,12,0.3738095238095238
NJ,2012,1,-0.31047619047619057
NJ,2012,2,-1.656666666666667
NJ,2012,3,-1.6342857142857143
NJ,2012,4,-0.422857142857143
NJ,2012,5,0.3785714285714285
NJ,2012,6,0.24238095238095234
NJ,2012,7,-0.4480952380952382
NJ,2012,8,0.13285714285714287
NJ,2012,9,0.39714285714285724
NJ,2012,10,0.9238095238095237
NJ,2012,11,-1.304285714285714
NJ,2012,12,0.9757142857142856
NJ,2013,1,-0.18666666666666668
NJ,2013,2,-0.10952380952380954
NJ,2013,3,-0.5895238095238096
NJ,2013,4,-0.8057142857142858
NJ,2013,5,0.23190476190476186
NJ,2013,6,2.18952380952381
NJ,2013,7,0.35238095238095246
NJ,2013,8,0.23190476190476186
NJ,2013,9,-0.7076190476190476
NJ,2013,10,-1.0114285714285716
NJ,2013,11,-0.11999999999999998
NJ,2013,12,0.5928571428571429
NJ,2014,1,-0.12380952380952381
NJ,2014,2,1.293809523809524
NJ,2014,3,0.10809523809523809
NJ,2014,4,0.5576190476190477
NJ,2014,5,0.6519047619047618
NJ,2014,6,-0.06380952380952379
NJ,2014,7,0.42619047619047623
NJ,2014,8,-0.3795238095238095
NJ,2014,9,-0.7828571428571429
NJ,2014,10,0.24428571428571427
NJ,2014,11,0.5433333333333333
NJ,2014,12,0.5471428571428572
NJ,2015,1,0.7195238095238097
NJ,2015,2,-0.6947619047619047
NJ,2015,3,0.4590476190476191
NJ,2015,4,-0.6438095238095238
NJ,2015,5,-1.5495238095238097
NJ,2015,6,1.710952380952381
NJ,2015,7,-0.4176190476190476
NJ,2015,8,-1.079047619047619
NJ,2015,9,0.0838095238095238
NJ,2015,10,0.4123809523809523
NJ,2015,11,-0.6166666666666668
NJ,2015,12,0.6471428571428572
NJ,2016,1,-0.0009523809523809426
NJ,2016,2,0.8847619047619046
NJ,2016,3,-1.5028571428571431
NJ,2016,4,-1.0066666666666666
NJ,2016,5,0.5942857142857143
NJ,2016,6,-0.7233333333333334
NJ,2016,7,1.0057142857142858
NJ,2016,8,-1.1766666666666667
NJ,2016,9,-0.2066666666666667
NJ,2016,10,-0.14238095238095239
NJ,2016,11,-0.3619047619047619
NJ,2016,12,-0.14000000000000004
NM,1994,1,-0.6133333333333334
NM,1994,2,-0.5442424242424243
NM,1994,3,0.6906060606060604
NM,1994,4,0.18090909090909094
NM,1994,5,1.2263636363636368
NM,1994,6,-0.457878787878788
NM,1994,7,-0.5075757575757576
NM,1994,8,-0.052727272727272706
NM,1994,9,-0.14575757575757575
NM,1994,10,0.4824242424242423
NM,1994,11,1.158181818181818
NM,1994,12,0.30000000000000004
NM,1995,1,0.613030303030303
NM,1995,2,-0.1966666666666667
NM,1995,3,0.18000000000000005
NM,1995,4,0.03636363636363637
NM,1995,5,0.20242424242424242
NM,1995,6,0.04484848484848484
NM,1995,7,-0.9269696969696971
NM,1995,8,-0.25181818181818183
NM,1995,9,0.6463636363636364
NM,1995,10,-1.5075757575757573
NM,1995,11,-0.5993939393939395
NM,1995,12,-0.26242424242424245
NM,1996,1,-0.3406060606060605
NM,1996,2,-0.37515151515151524
NM,1996,3,-1.213636363636364
NM,1996,4,-1.2072727272727273
NM,1996,5,-1.4575757575757573
NM,1996,6,1.3193939393939393
NM,1996,7,0.4966666666666666
NM,1996,8,0.48272727272727267
NM,1996,9,0.516969696969697
NM,1996,10,0.47272727272727266
NM,1996,11,0.1775757575757576
NM,1996,12,-1.2257575757575756
NM,1997,1,0.9390909090909094
NM,1997,2,0.7290909090909089
NM,1997,3,-0.9136363636363636
NM,1997,4,1.2766666666666668
NM,1997,5,0.5781818181818181
NM,1997,6,0.8266666666666667
NM,1997,7,0.2927272727272727
NM,1997,8,0.2742424242424243
NM,1997,9,0.8363636363636364
NM,1997,10,-0.034545454545454546
NM,1997,11,0.5327272727272729
NM,1997,12,1.46030303030303
NM,1998,1,-1.0115151515151515
NM,1998,2,0.47818181818181826
NM,1998,3,1.2157575757575754
NM,1998,4,-0.03484848484848486
NM,1998,5,-1.5451515151515156
NM,1998,6,-1.2224242424242426
NM,1998,7,0.9087878787878788
NM,1998,8,-0.15454545454545454
NM,1998,9,-0.7027272727272726
NM,1998,10,1.6015151515151518
NM,1998,11,0.30515151515151523
NM,1998,12,-0.46333333333333343
NM,1999,1,0.09484848484848486
NM,1999,2,-1.812727272727273
NM,1999,3,0.49151515151515157
NM,1999,4,0.8066666666666666
NM,1999,5,0.583939393939394
NM,1999,6,0.5433333333333333
NM,1999,7,0.6163636363636362
NM,1999,8,0.8778787878787878
NM,1999,9,0.00030303030303030623
NM,1999,10,-0.6781818181818181
NM,1999,11,-1.3906060606060606
NM,1999,12,-0.43363636363636365
NM,2000,1,-0.7930303030303029
NM,2000,2,-1.1663636363636365
NM,2000,3,1.2754545454545456
NM,2000,4,-0.4512121212121213
NM,2000,5,-1.4154545454545457
NM,2000,6,1.018787878787879
NM,2000,7,-0.41848484848484846
NM,2000,8,-0.6881818181818182
NM,2000,9,-1.647878787878788
NM,2000,10,1.6006060606060613
NM,2000,11,0.8775757575757577
NM,2000,12,-0.116969696969697
NM,2001,1,1.1996969696969697
NM,2001,2,0.34454545454545465
NM,2001,3,0.6433333333333333
NM,2001,4,-0.43454545454545457
NM,2001,5,0.24090909090909093
NM,2001,6,-0.22999999999999998
NM,2001,7,-0.4418181818181818
NM,2001,8,0.09090909090909091
NM,2001,9,-0.7124242424242425
NM,2001,10,-1.0584848484848486
NM,2001,11,0.6206060606060605
NM,2001,12,-0.34181818181818185
NM,2002,1,0.15545454545454548
NM,2002,2,-0.7775757575757575
NM,2002,3,-0.9175757575757575
NM,2002,4,-0.6287878787878788
NM,2002,5,-1.2593939393939393
NM,2002,6,-0.39363636363636356
NM,2002,7,-0.10818181818181816
NM,2002,8,-0.6496969696969697
NM,2002,9,0.8387878787878786
NM,2002,10,0.553030303030303
NM,2002,11,0.03515151515151516
NM,2002,12,0.7481818181818181
NM,2003,1,-1.424242424242424
NM,2003,2,0.7718181818181817
NM,2003,3,0.21818181818181825
NM,2003,4,-1.0069696969696968
NM,2003,5,-0.7490909090909091
NM,2003,6,0.23393939393939392
NM,2003,7,-1.8324242424242425
NM,2003,8,-0.6581818181818182
NM,2003,9,-0.5766666666666665
NM,2003,10,0.1215151515151515
NM,2003,11,0.5006060606060606
NM,2003,12,-0.8715151515151518
NM,2004,1,-0.1293939393939394
NM,2004,2,0.9675757575757575
NM,2004,3,0.4472727272727272
NM,2004,4,1.924242424242424
NM,2004,5,-1.1812121212121214
NM,2004,6,0.2578787878787879
NM,2004,7,0.05666666666666666
NM,2004,8,-0.13515151515151513
NM,2004,9,0.3963636363636364
NM,2004,10,0.6166666666666667
NM,2004,11,1.338181818181818
NM,2004,12,0.17242424242424237
NM,2005,1,1.7066666666666668
NM,2005,2,1.6148484848484845
NM,2005,3,0.8951515151515154
NM,2005,4,0.41454545454545455
NM,2005,5,0.33636363636363636
NM,2005,6,-0.7693939393939394
NM,2005,7,-1.388181818181818
NM,2005,8,0.4593939393939392
NM,2005,9,0.3472727272727273
NM,2005,10,0.2957575757575758
NM,2005,11,-1.1351515151515155
NM,2005,12,-1.4233333333333338
NM,2006,1,-0.9687878787878788
NM,2006,2,-1.3442424242424242
NM,2006,3,-0.25333333333333335
NM,2006,4,-0.5384848484848485
NM,2006,5,-0.7342424242424243
NM,2006,6,0.1493939393939394
NM,2006,7,0.6936363636363636
NM,2006,8,1.6851515151515153
NM,2006,9,0.4618181818181818
NM,2006,10,0.7630303030303032
NM,2006,11,-0.7169696969696973
NM,2006,12,0.7984848484848486
NM,2007,1,0.8966666666666668
NM,2007,2,-0.028787878787878796
NM,2007,3,0.5987878787878789
NM,2007,4,0.3606060606060606
NM,2007,5,1.0227272727272727
NM,2007,6,0.19393939393939394
NM,2007,7,-0.09090909090909091
NM,2007,8,-0.4021212121212121
NM,2007,9,0.20969696969696963
NM,2007,10,-0.9454545454545454
NM,2007,11,-0.18181818181818182
NM,2007,12,1.110909090909091
NM,2008,1,-0.15303030303030293
NM,2008,2,-0.02666666666666668
NM,2008,3,-0.8978787878787879
NM,2008,4,-1.0057575757575759
NM,2008,5,0.18848484848484848
NM,2008,6,-0.5578787878787879
NM,2008,7,1.1312121212121213
NM,2008,8,0.4251515151515151
NM,2008,9,-0.44848484848484843
NM,2008,10,0.39878787878787886
NM,2008,11,-0.2657575757575758
NM,2008,12,0.21454545454545457
NM,2009,1,-1.0151515151515151
NM,2009,2,-0.9709090909090908
NM,2009,3,-0.059393939393939395
NM,2009,4,-0.1918181818181818
NM,2009,5,0.18696969696969698
NM,2009,6,0.5303030303030303
NM,2009,7,0.21393939393939393
NM,2009,8,-1.0803030303030303
NM,2009,9,0.23515151515151517
NM,2009,10,0.33848484848484856
NM,2009,11,-0.2733333333333333
NM,2009,12,0.4409090909090907
NM,2010,1,1.283636363636364
NM,2010,2,1.0724242424242425
NM,2010,3,0.6463636363636365
NM,2010,4,0.43999999999999995
NM,2010,5,-0.5406060606060606
NM,2010,6,-0.1830303030303031
NM,2010,7,0.9469696969696969
NM,2010,8,-0.05181818181818183
NM,2010,9,-0.06575757575757576
NM,2010,10,-0.07272727272727268
NM,2010,11,-1.0260606060606061
NM,2010,12,-0.02606060606060605
NM,2011,1,-1.2724242424242425
NM,2011,2,-0.3606060606060605
NM,2011,3,-1.4033333333333329
NM,2011,4,-1.1154545454545455
NM,2011,5,-1.4209090909090913
NM,2011,6,-1.3909090909090909
NM,2011,7,-0.5839393939393939
NM,2011,8,-0.456969696969697
NM,2011,9,0.10727272727272727
NM,2011,10,0.19696969696969693
NM,2011,11,-0.2254545454545455
NM,2011,12,1.4693939393939395
NM,2012,1,-0.7187878787878788
NM,2012,2,-0.37090909090909097
NM,2012,3,-0.6412121212121211
NM,2012,4,-0.33121212121212124
NM,2012,5,-0.1924242424242424
NM,2012,6,-1.0099999999999998
NM,2012,7,-0.4154545454545454
NM,2012,8,-0.6342424242424244
NM,2012,9,-0.21939393939393942
NM,2012,10,-0.9190909090909092
NM,2012,11,-0.8415151515151515
NM,2012,12,0.02363636363636366
NM,2013,1,-0.11606060606060606
NM,2013,2,-0.21969696969696975
NM,2013,3,-0.976969696969697
NM,2013,4,-1.0399999999999998
NM,2013,5,-1.0506060606060605
NM,2013,6,-0.567878787878788
NM,2013,7,0.8760606060606062
NM,2013,8,-0.2954545454545456
NM,2013,9,1.7796969696969698
NM,2013,10,-0.6593939393939393
NM,2013,11,0.522121212121212
NM,2013,12,-0.3663636363636364
NM,2014,1,-1.7124242424242424
NM,2014,2,-0.9551515151515151
NM,2014,3,-0.22484848484848488
NM,2014,4,-0.35484848484848475
NM,2014,5,0.05333333333333331
NM,2014,6,-0.7233333333333334
NM,2014,7,0.8245454545454548
NM,2014,8,-0.2096969696969697
NM,2014,9,0.6284848484848486
NM,2014,10,-0.27818181818181814
NM,2014,11,0.1675757575757576
NM,2014,12,0.24151515151515154
NM,2015,1,1.446060606060606
NM,2015,2,0.4433333333333333
NM,2015,3,0.23272727272727273
NM,2015,4,0.25878787878787873
NM,2015,5,1.4166666666666667
NM,2015,6,0.653030303030303
NM,2015,7,1.1445454545454545
NM,2015,8,-0.30515151515151523
NM,2015,9,-0.4533333333333334
NM,2015,10,1.3351515151515152
NM,2015,11,0.49636363636363623
NM,2015,12,0.7199999999999999
NM,2016,1,-0.01818181818181818
NM,2016,2,-0.5060606060606061
NM,2016,3,-1.592121212121212
NM,2016,4,0.6503030303030304
NM,2016,5,0.12393939393939393
NM,2016,6,0.09848484848484847
NM,2016,7,-1.023030303030303
NM,2016,8,0.6475757575757576
NM,2016,9,0.22727272727272724
NM,2016,10,-0.9560606060606059
NM,2016,11,1.1118181818181818
NM,2016,12,0.41727272727272724
NV,1994,1,-1.1976470588235293
NV,1994,2,0.33470588235294113
NV,1994,3,-0.23294117647058826
NV,1994,4,0.3852941176470588
NV,1994,5,0.8094117647058825
NV,1994,6,-1.0694117647058823
NV,1994,7,-0.5899999999999999
NV,1994,8,-0.6370588235294118
NV,1994,9,0.25470588235294117
NV,1994,10,-0.025882352941176474
NV,1994,11,1.2117647058823529
NV,1994,12,0.1023529411764706
NV,1995,1,1.2911764705882351
NV,1995,2,-0.6423529411764705
NV,1995,3,1.653529411764706
NV,1995,4,0.7547058823529412
NV,1995,5,1.771764705882353
NV,1995,6,1.1541176470588235
NV,1995,7,-0.21235294117647052
NV,1995,8,-0.41470588235294115
NV,1995,9,-0.5370588235294117
NV,1995,10,-1.5405882352941178
NV,1995,11,-1.1711764705882353
NV,1995,12,0.8294117647058824
NV,1996,1,0.6494117647058824
NV,1996,2,0.731764705882353
NV,1996,3,0.5358823529411765
NV,1996,4,-0.33529411764705885
NV,1996,5,0.7552941176470588
NV,1996,6,-0.12176470588235296
NV,1996,7,0.2529411764705882
NV,1996,8,-0.3829411764705882
NV,1996,9,-0.2694117647058824
NV,1996,10,0.28882352941176476
NV,1996,11,0.8852941176470588
NV,1996,12,1.224705882352941
NV,1997,1,1.2705882352941178
NV,1997,2,-0.7005882352941177
NV,1997,3,-1.5970588235294116
NV,1997,4,-0.30117647058823527
NV,1997,5,-0.794705882352941
NV,1997,6,1.488235294117647
NV,1997,7,0.3864705882352941
NV,1997,8,-0.3305882352941177
NV,1997,9,0.8523529411764708
NV,1997,10,-0.36294117647058827
NV,1997,11,0.16176470588235295
NV,1997,12,-0.42882352941176466
NV,1998,1,0.31235294117647056
NV,1998,2,1.67
NV,1998,3,1.072941176470588
NV,1998,4,0.4876470588235294
NV,1998,5,1.5711764705882354
NV,1998,6,1.5682352941176472
NV,1998,7,0.6664705882352941
NV,1998,8,-0.49058823529411766
NV,1998,9,1.863529411764706
NV,1998,10,0.46529411764705886
NV,1998,11,0.14176470588235296
NV,1998,12,-0.7300000000000001
NV,1999,1,0.4041176470588235
NV,1999,2,-0.20588235294117646
NV,1999,3,-0.8811764705882352
NV,1999,4,0.98
NV,1999,5,-0.4276470588235294
NV,1999,6,0.5488235294117647
NV,1999,7,-0.4641176470588235
NV,1999,8,0.4411764705882353
NV,1999,9,-0.3735294117647059
NV,1999,10,-0.855294117647059
NV,1999,11,-1.043529411764706
NV,1999,12,-1.484117647058823
NV,2000,1,0.5005882352941177
NV,2000,2,1.2
NV,2000,3,-0.022941176470588243
NV,2000,4,-0.20588235294117646
NV,2000,5,0.19294117647058823
NV,2000,6,-0.26941176470588235
NV,2000,7,-1.184117647058824
NV,2000,8,0.5729411764705883
NV,2000,9,-0.14588235294117644
NV,2000,10,0.8888235294117648
NV,2000,11,-0.44
NV,2000,12,-1.0558823529411765
NV,2001,1,0.09588235294117645
NV,2001,2,0.010588235294117669
NV,2001,3,-0.07176470588235294
NV,2001,4,0.6047058823529412
NV,2001,5,-1.3152941176470585
NV,2001,6,-0.9758823529411766
NV,2001,7,0.5658823529411765
NV,2001,8,-0.538235294117647
NV,2001,9,-0.2935294117647058
NV,2001,10,-0.6876470588235295
NV,2001,11,0.6829411764705882
NV,2001,12,0.6152941176470588
NV,2002,1,-0.4229411764705882
NV,2002,2,-0.6064705882352941
NV,2002,3,-0.5370588235294117
NV,2002,4,0.0029411764705882214
NV,2002,5,-0.873529411764706
NV,2002,6,-0.5358823529411766
NV,2002,7,-0.04176470588235295
NV,2002,8,-0.7905882352941176
NV,2002,9,-0.19705882352941173
NV,2002,10,-0.6864705882352942
NV,2002,11,0.4652941176470588
NV,2002,12,0.08705882352941176
NV,2003,1,-0.7658823529411763
NV,2003,2,-0.1652941176470588
NV,2003,3,-0.2570588235294118
NV,2003,4,1.1005882352941176
NV,2003,5,-0.09117647058823529
NV,2003,6,-0.7141176470588235
NV,2003,7,0.42882352941176466
NV,2003,8,1.1764705882352946
NV,2003,9,-0.18588235294117644
NV,2003,10,-0.9917647058823529
NV,2003,11,0.2223529411764706
NV,2003,12,0.78
NV,2004,1,-0.7752941176470588
NV,2004,2,0.7094117647058823
NV,2004,3,-0.8729411764705883
NV,2004,4,-0.3276470588235294
NV,2004,5,-0.4947058823529413
NV,2004,6,-0.25235294117647056
NV,2004,7,0.06470588235294115
NV,2004,8,0.5847058823529411
NV,2004,9,-0.14941176470588238
NV,2004,10,1.5794117647058823
NV,2004,11,0.9329411764705883
NV,2004,12,0.4917647058823529
NV,2005,1,1.0470588235294116
NV,2005,2,0.3605882352941176
NV,2005,3,0.37941176470588234
NV,2005,4,0.35352941176470587
NV,2005,5,1.0594117647058823
NV,2005,6,0.009411764705882357
NV,2005,7,-0.11882352941176473
NV,2005,8,-0.06764705882352944
NV,2005,9,-0.09941176470588235
NV,2005,10,0.10764705882352943
NV,2005,11,-0.2941176470588235
NV,2005,12,1.0170588235294118
NV,2006,1,0.611764705882353
NV,2006,2,-0.14352941176470588
NV,2006,3,0.8882352941176471
NV,2006,4,1.3441176470588236
NV,2006,5,-0.5247058823529412
NV,2006,6,-0.4070588235294117
NV,2006,7,0.1864705882352941
NV,2006,8,-1.0858823529411763
NV,2006,9,-0.6694117647058824
NV,2006,10,0.06999999999999997
NV,2006,11,-0.42352941176470593
NV,2006,12,-0.4429411764705882
NV,2007,1,-0.9711764705882354
NV,2007,2,0.1376470588235294
NV,2007,3,-0.7311764705882353
NV,2007,4,0.1688235294117647
NV,2007,5,-0.9258823529411765
NV,2007,6,-0.5076470588235295
NV,2007,7,-0.36823529411764705
NV,2007,8,-0.037647058823529415
NV,2007,9,0.5599999999999999
NV,2007,10,-0.2605882352941177
NV,2007,11,-0.6799999999999999
NV,2007,12,0.5005882352941178
NV,2008,1,0.7276470588235294
NV,2008,2,0.23823529411764705
NV,2008,3,-1.2223529411764706
NV,2008,4,-1.7688235294117647
NV,2008,5,0.46117647058823524
NV,2008,6,-0.7605882352941176
NV,2008,7,-0.3464705882352941
NV,2008,8,-0.7723529411764707
NV,2008,9,-0.7476470588235293
NV,2008,10,-0.46705882352941186
NV,2008,11,0.44470588235294123
NV,2008,12,0.1711764705882353
NV,2009,1,-0.10352941176470587
NV,2009,2,0.012941176470588223
NV,2009,3,-0.25
NV,2009,4,0.11294117647058821
NV,2009,5,-0.19764705882352943
NV,2009,6,1.2835294117647058
NV,2009,7,-0.26941176470588235
NV,2009,8,-0.08705882352941176
NV,2009,9,-0.8764705882352941
NV,2009,10,0.3541176470588235
NV,2009,11,-0.9552941176470587
NV,2009,12,0.43352941176470594
NV,2010,1,0.3952941176470588
NV,2010,2,0.16941176470588235
NV,2010,3,-0.09352941176470587
NV,2010,4,0.7911764705882351
NV,2010,5,0.10235294117647058
NV,2010,6,-0.7288235294117648
NV,2010,7,-0.1123529411764706
NV,2010,8,-0.44823529411764707
NV,2010,9,-0.6694117647058824
NV,2010,10,1.836470588235294
NV,2010,11,0.4852941176470588
NV,2010,12,1.4841176470588235
NV,2011,1,-1.3023529411764705
NV,2011,2,-0.04176470588235295
NV,2011,3,0.9541176470588235
NV,2011,4,0.19705882352941173
NV,2011,5,0.5358823529411765
NV,2011,6,0.3341176470588235
NV,2011,7,-0.0847058823529412
NV,2011,8,-0.6041176470588235
NV,2011,9,0.03176470588235294
NV,2011,10,0.23117647058823532
NV,2011,11,-0.678235294117647
NV,2011,12,-1.7870588235294118
NV,2012,1,-0.019411764705882358
NV,2012,2,-0.6994117647058824
NV,2012,3,0.161764705882353
NV,2012,4,-0.15352941176470591
NV,2012,5,-0.9264705882352943
NV,2012,6,-0.9582352941176469
NV,2012,7,0.2364705882352941
NV,2012,8,0.5252941176470588
NV,2012,9,-0.044705882352941165
NV,2012,10,-0.19058823529411764
NV,2012,11,-0.42294117647058826
NV,2012,12,1.0341176470588236
NV,2013,1,-0.841764705882353
NV,2013,2,-1.3664705882352939
NV,2013,3,-0.8694117647058824
NV,2013,4,-0.5964705882352942
NV,2013,5,-0.03941176470588234
NV,2013,6,-0.7788235294117646
NV,2013,7,0.5694117647058823
NV,2013,8,0.27588235294117647
NV,2013,9,0.7635294117647059
NV,2013,10,-0.01588235294117647
NV,2013,11,-0.08588235294117647
NV,2013,12,-0.5652941176470588
NV,2014,1,-0.5805882352941176
NV,2014,2,0.38764705882352946
NV,2014,3,-0.03411764705882353
NV,2014,4,-0.3835294117647058
NV,2014,5,0.14823529411764702
NV,2014,6,-0.9417647058823528
NV,2014,7,0.788235294117647
NV,2014,8,1.2588235294117651
NV,2014,9,0.9970588235294116
NV,2014,10,-1.0976470588235294
NV,2014,11,-0.15705882352941175
NV,2014,12,0.2894117647058824
NV,2015,1,-1.2794117647058822
NV,2015,2,-0.36
NV,2015,3,-1.2252941176470586
NV,2015,4,-0.04058823529411765
NV,2015,5,1.2405882352941175
NV,2015,6,0.4182352941176471
NV,2015,7,1.426470588235294
NV,2015,8,0.15352941176470591
NV,2015,9,-0.30235294117647055
NV,2015,10,1.2405882352941175
NV,2015,11,0.9247058823529413
NV,2015,12,0.35058823529411764
NV,2016,1,0.8152941176470588
NV,2016,2,-0.7811764705882351
NV,2016,3,0.22647058823529415
NV,2016,4,0.9758823529411764
NV,2016,5,0.4929411764705884
NV,2016,6,-0.2688235294117648
NV,2016,7,-0.8564705882352941
NV,2016,8,-0.518235294117647
NV,2016,9,-0.13941176470588235
NV,2016,10,1.1523529411764708
NV,2016,11,-0.41411764705882353
NV,2016,12,0.8694117647058823
NY,1994,1,0.8896774193548388
NY,1994,2,-0.3512903225806452
NY,1994,3,0.8896774193548389
NY,1994,4,0.262741935483871
NY,1994,5,-0.05338709677419355
NY,1994,6,0.6338709677419355
NY,1994,7,-0.17516129032258068
NY,1994,8,1.1153225806451614
NY,1994,9,-0.11161290322580647
NY,1994,10,-1.6398387096774196
NY,1994,11,0.5196774193548387
NY,1994,12,-0.29483870967741954
NY,1995,1,0.3320967741935484
NY,1995,2,-0.24322580645161282
NY,1995,3,-1.2537096774193548
NY,1995,4,-0.8343548387096774
NY,1995,5,-0.8562903225806449
NY,1995,6,-1.297741935483871
NY,1995,7,0.10032258064516132
NY,1995,8,-1.2153225806451613
NY,1995,9,-0.17677419354838714
NY,1995,10,1.761935483870968
NY,1995,11,0.708709677419355
NY,1995,12,-0.638064516129032
