State,   TAVG,   TMIN,   TMAX,Date,Year,Month
Georgia,51.4,40.4,62.3,1997-11-01,1997,11
Georgia,47.2,37.1,57.3,1997-12-01,1997,12
Georgia,49.5,39.2,59.7,1998-01-01,1998,1
Georgia,50.3,39.8,60.8,1998-02-01,1998,2
Georgia,53.7,42.4,64.9,1998-03-01,1998,3
Georgia,62.4,50.8,74.0,1998-04-01,1998,4
Georgia,74.1,62.2,86.0,1998-05-01,1998,5
Georgia,80.9,68.3,93.6,1998-06-01,1998,6
Georgia,82.4,71.7,93.1,1998-07-01,1998,7
Georgia,79.5,68.3,90.7,1998-08-01,1998,8
Georgia,76.1,65.9,86.4,1998-09-01,1998,9
Georgia,66.8,54.1,79.5,1998-10-01,1998,10
Georgia,59.6,48.1,71.1,1998-11-01,1998,11
Georgia,53.0,42.7,63.3,1998-12-01,1998,12
Georgia,49.9,37.3,62.4,1999-01-01,1999,1
Georgia,51.7,39.6,63.9,1999-02-01,1999,2
Georgia,53.4,39.6,67.2,1999-03-01,1999,3
Georgia,67.1,54.4,79.7,1999-04-01,1999,4
Georgia,69.5,56.8,82.1,1999-05-01,1999,5
Georgia,76.3,66.2,86.4,1999-06-01,1999,6
Georgia,80.5,70.3,90.7,1999-07-01,1999,7
Georgia,82.1,70.1,94.1,1999-08-01,1999,8
Georgia,73.4,60.8,85.9,1999-09-01,1999,9
Georgia,64.4,53.1,75.8,1999-10-01,1999,10
Georgia,57.7,44.4,71.0,1999-11-01,1999,11
Georgia,47.9,35.3,60.5,1999-12-01,1999,12
Georgia,46.2,35.2,57.2,2000-01-01,2000,1
Georgia,51.6,37.4,65.8,2000-02-01,2000,2
Georgia,59.1,46.0,72.3,2000-03-01,2000,3
Georgia,60.6,47.2,74.1,2000-04-01,2000,4
Georgia,73.9,60.9,87.0,2000-05-01,2000,5
Georgia,78.0,65.4,90.5,2000-06-01,2000,6
Georgia,80.8,68.8,92.9,2000-07-01,2000,7
Georgia,79.5,68.2,90.8,2000-08-01,2000,8
Georgia,72.6,63.1,82.1,2000-09-01,2000,9
Georgia,63.7,49.5,78.0,2000-10-01,2000,10
Georgia,53.6,41.8,65.4,2000-11-01,2000,11
Georgia,40.6,30.0,51.2,2000-12-01,2000,12
Georgia,43.3,31.0,55.6,2001-01-01,2001,1
Georgia,53.6,41.6,65.5,2001-02-01,2001,2
Georgia,53.8,42.7,64.9,2001-03-01,2001,3
Georgia,64.2,51.2,77.2,2001-04-01,2001,4
Georgia,70.8,57.5,84.1,2001-05-01,2001,5
Georgia,76.4,66.1,86.6,2001-06-01,2001,6
Georgia,79.3,69.2,89.4,2001-07-01,2001,7
Georgia,79.3,69.1,89.5,2001-08-01,2001,8
Georgia,72.1,61.2,82.9,2001-09-01,2001,9
Georgia,61.7,47.6,75.7,2001-10-01,2001,10
Georgia,59.9,45.8,74.1,2001-11-01,2001,11
Georgia,52.9,40.9,64.8,2001-12-01,2001,12
Georgia,48.1,36.1,60.0,2002-01-01,2002,1
Georgia,48.4,35.2,61.6,2002-02-01,2002,2
Georgia,56.9,43.0,70.7,2002-03-01,2002,3
Georgia,67.9,56.0,79.8,2002-04-01,2002,4
Georgia,70.2,57.4,83.0,2002-05-01,2002,5
Georgia,77.4,66.3,88.4,2002-06-01,2002,6
Georgia,80.8,69.9,91.7,2002-07-01,2002,7
Georgia,79.6,68.3,90.8,2002-08-01,2002,8
Georgia,76.8,67.7,85.8,2002-09-01,2002,9
Georgia,68.2,59.6,76.7,2002-10-01,2002,10
Georgia,52.3,40.8,63.9,2002-11-01,2002,11
Georgia,45.7,34.7,56.7,2002-12-01,2002,12
Georgia,42.3,30.6,53.9,2003-01-01,2003,1
Georgia,48.9,37.7,60.2,2003-02-01,2003,2
Georgia,59.0,48.7,69.3,2003-03-01,2003,3
Georgia,62.7,50.8,74.6,2003-04-01,2003,4
Georgia,71.7,61.3,82.1,2003-05-01,2003,5
Georgia,76.1,65.9,86.3,2003-06-01,2003,6
Georgia,78.7,69.5,87.9,2003-07-01,2003,7
Georgia,79.2,70.0,88.2,2003-08-01,2003,8
Georgia,73.1,62.2,83.9,2003-09-01,2003,9
Georgia,64.4,52.6,76.2,2003-10-01,2003,10
Georgia,59.4,46.5,72.1,2003-11-01,2003,11
Georgia,44.3,31.6,57.1,2003-12-01,2003,12
Georgia,45.0,32.5,57.4,2004-01-01,2004,1
Georgia,46.1,36.5,55.6,2004-02-01,2004,2
Georgia,59.0,45.4,72.6,2004-03-01,2004,3
Georgia,62.2,47.7,76.7,2004-04-01,2004,4
Georgia,73.6,61.5,85.7,2004-05-01,2004,5
Georgia,78.1,68.1,88.0,2004-06-01,2004,6
Georgia,80.1,69.6,90.5,2004-07-01,2004,7
Georgia,77.6,67.6,87.7,2004-08-01,2004,8
Georgia,73.6,64.9,82.3,2004-09-01,2004,9
Georgia,67.7,58.0,77.4,2004-10-01,2004,10
Georgia,57.9,47.1,68.7,2004-11-01,2004,11
Georgia,46.8,34.8,58.8,2004-12-01,2004,12
Georgia,49.5,38.1,60.9,2005-01-01,2005,1
Georgia,50.9,40.3,61.5,2005-02-01,2005,2
Georgia,53.7,42.0,65.4,2005-03-01,2005,3
Georgia,60.7,47.7,73.7,2005-04-01,2005,4
Georgia,68.3,55.7,80.8,2005-05-01,2005,5
Georgia,76.6,67.3,85.8,2005-06-01,2005,6
Georgia,80.9,71.6,90.1,2005-07-01,2005,7
Georgia,80.3,71.3,89.3,2005-08-01,2005,8
Georgia,77.0,65.6,88.4,2005-09-01,2005,9
Georgia,65.8,54.9,76.7,2005-10-01,2005,10
Georgia,57.0,44.0,70.0,2005-11-01,2005,11
Georgia,44.8,33.0,56.5,2005-12-01,2005,12
Georgia,51.8,39.8,63.8,2006-01-01,2006,1
Georgia,47.4,36.0,58.9,2006-02-01,2006,2
Georgia,56.1,43.0,69.1,2006-03-01,2006,3
Georgia,67.0,53.3,80.6,2006-04-01,2006,4
Georgia,70.4,58.0,82.8,2006-05-01,2006,5
Georgia,77.4,64.7,90.0,2006-06-01,2006,6
Georgia,81.0,69.2,92.8,2006-07-01,2006,7
Georgia,81.6,71.0,92.3,2006-08-01,2006,8
Georgia,73.3,62.3,84.2,2006-09-01,2006,9
Georgia,62.5,49.6,75.5,2006-10-01,2006,10
Georgia,54.2,41.6,66.8,2006-11-01,2006,11
Georgia,51.9,39.6,64.2,2006-12-01,2006,12
Georgia,49.2,38.9,59.5,2007-01-01,2007,1
Georgia,46.7,34.0,59.5,2007-02-01,2007,2
Georgia,60.0,45.9,74.0,2007-03-01,2007,3
Georgia,60.9,47.0,74.9,2007-04-01,2007,4
Georgia,70.5,56.4,84.6,2007-05-01,2007,5
Georgia,77.7,65.8,89.6,2007-06-01,2007,6
Georgia,78.9,68.5,89.3,2007-07-01,2007,7
Georgia,83.2,71.7,94.7,2007-08-01,2007,8
Georgia,75.8,64.9,86.6,2007-09-01,2007,9
Georgia,67.8,56.8,78.7,2007-10-01,2007,10
Georgia,54.0,40.0,67.9,2007-11-01,2007,11
Georgia,52.9,41.4,64.4,2007-12-01,2007,12
Georgia,45.0,34.2,55.8,2008-01-01,2008,1
Georgia,50.8,37.1,64.5,2008-02-01,2008,2
Georgia,55.4,41.6,69.2,2008-03-01,2008,3
Georgia,62.6,50.3,74.8,2008-04-01,2008,4
Georgia,70.3,57.8,82.8,2008-05-01,2008,5
Georgia,79.4,66.9,91.8,2008-06-01,2008,6
Georgia,79.7,68.6,90.9,2008-07-01,2008,7
Georgia,78.9,69.3,88.5,2008-08-01,2008,8
Georgia,74.6,64.3,84.8,2008-09-01,2008,9
Georgia,62.4,50.6,74.2,2008-10-01,2008,10
Georgia,51.4,38.8,64.0,2008-11-01,2008,11
Georgia,51.7,40.7,62.7,2008-12-01,2008,12
Georgia,46.3,34.8,57.6,2009-01-01,2009,1
Georgia,47.7,34.0,61.4,2009-02-01,2009,2
Georgia,56.4,44.6,68.1,2009-03-01,2009,3
Georgia,61.8,49.4,74.2,2009-04-01,2009,4
Georgia,71.3,61.8,80.7,2009-05-01,2009,5
Georgia,79.8,68.5,90.9,2009-06-01,2009,6
Georgia,78.5,67.6,89.3,2009-07-01,2009,7
Georgia,78.8,68.8,88.8,2009-08-01,2009,8
Georgia,74.5,65.5,83.6,2009-09-01,2009,9
Georgia,64.1,54.1,74.0,2009-10-01,2009,10
Georgia,55.6,44.0,67.1,2009-11-01,2009,11
Georgia,46.2,36.4,56.0,2009-12-01,2009,12
Georgia,41.8,30.8,52.7,2010-01-01,2010,1
Georgia,42.1,31.8,52.5,2010-02-01,2010,2
Georgia,52.1,40.5,63.7,2010-03-01,2010,3
Georgia,64.5,49.9,79.1,2010-04-01,2010,4
Georgia,73.6,62.4,84.8,2010-05-01,2010,5
Georgia,81.0,69.9,92.1,2010-06-01,2010,6
Georgia,82.2,71.3,93.0,2010-07-01,2010,7
Georgia,82.2,72.6,91.8,2010-08-01,2010,8
Georgia,76.5,63.6,89.4,2010-09-01,2010,9
Georgia,64.8,50.2,79.3,2010-10-01,2010,10
Georgia,54.8,41.3,68.3,2010-11-01,2010,11
Georgia,39.9,28.3,51.5,2010-12-01,2010,12
Georgia,41.8,30.8,52.8,2011-01-01,2011,1
Georgia,51.1,39.1,63.2,2011-02-01,2011,2
Georgia,57.8,45.6,70.0,2011-03-01,2011,3
Georgia,65.8,51.9,79.7,2011-04-01,2011,4
Georgia,71.3,57.4,85.2,2011-05-01,2011,5
Georgia,81.1,68.0,94.1,2011-06-01,2011,6
Georgia,81.9,71.2,92.6,2011-07-01,2011,7
Georgia,82.2,70.0,94.4,2011-08-01,2011,8
Georgia,73.6,62.4,85.0,2011-09-01,2011,9
Georgia,61.6,48.7,74.4,2011-10-01,2011,10
Georgia,56.2,43.4,68.9,2011-11-01,2011,11
Georgia,51.3,39.7,62.8,2011-12-01,2011,12
Georgia,50.0,37.5,62.6,2012-01-01,2012,1
Georgia,52.8,41.3,64.2,2012-02-01,2012,2
Georgia,64.8,52.8,76.8,2012-03-01,2012,3
Georgia,65.6,52.6,78.6,2012-04-01,2012,4
Georgia,73.5,61.7,85.3,2012-05-01,2012,5
Georgia,75.6,64.3,86.9,2012-06-01,2012,6
Georgia,82.2,71.1,93.2,2012-07-01,2012,7
Georgia,78.1,68.6,87.6,2012-08-01,2012,8
Georgia,74.0,63.0,85.0,2012-09-01,2012,9
Georgia,64.7,53.3,76.0,2012-10-01,2012,10
Georgia,52.6,39.4,65.8,2012-11-01,2012,11
Georgia,52.1,41.4,62.8,2012-12-01,2012,12
Georgia,52.5,41.5,63.5,2013-01-01,2013,1
Georgia,48.8,37.5,60.0,2013-02-01,2013,2
Georgia,50.2,38.0,62.4,2013-03-01,2013,3
Georgia,62.9,50.6,75.2,2013-04-01,2013,4
Georgia,68.4,57.0,79.8,2013-05-01,2013,5
Georgia,77.8,68.2,87.4,2013-06-01,2013,6
Georgia,78.2,69.9,86.5,2013-07-01,2013,7
Georgia,78.0,69.2,86.8,2013-08-01,2013,8
Georgia,74.5,64.4,84.5,2013-09-01,2013,9
Georgia,65.0,53.6,76.4,2013-10-01,2013,10
Georgia,53.2,41.6,64.7,2013-11-01,2013,11
Georgia,51.2,40.7,61.6,2013-12-01,2013,12
Georgia,40.0,28.3,51.6,2014-01-01,2014,1
Georgia,49.8,38.1,61.6,2014-02-01,2014,2
Georgia,52.9,40.4,65.4,2014-03-01,2014,3
Georgia,63.1,50.6,75.6,2014-04-01,2014,4
Georgia,71.2,59.0,83.4,2014-05-01,2014,5
Georgia,78.3,67.6,89.1,2014-06-01,2014,6
Georgia,78.9,68.4,89.4,2014-07-01,2014,7
Georgia,79.2,68.0,90.5,2014-08-01,2014,8
Georgia,75.5,66.3,84.8,2014-09-01,2014,9
Georgia,65.6,52.4,78.7,2014-10-01,2014,10
Georgia,49.8,36.6,63.1,2014-11-01,2014,11
Georgia,51.3,40.3,62.3,2014-12-01,2014,12
Georgia,44.9,34.1,55.8,2015-01-01,2015,1
Georgia,43.2,31.9,54.6,2015-02-01,2015,2
Georgia,58.8,47.5,70.1,2015-03-01,2015,3
Georgia,66.8,56.4,77.3,2015-04-01,2015,4
Georgia,72.4,59.9,84.9,2015-05-01,2015,5
Georgia,79.3,68.2,90.4,2015-06-01,2015,6
Georgia,81.5,70.8,92.2,2015-07-01,2015,7
Georgia,79.5,69.4,89.6,2015-08-01,2015,8
Georgia,73.8,64.7,83.0,2015-09-01,2015,9
Georgia,64.8,54.2,75.5,2015-10-01,2015,10
Georgia,59.8,49.8,69.7,2015-11-01,2015,11
Georgia,58.9,48.8,68.9,2015-12-01,2015,12
Georgia,44.4,33.8,55.0,2016-01-01,2016,1
Georgia,50.0,38.2,61.7,2016-02-01,2016,2
Georgia,60.9,48.5,73.4,2016-03-01,2016,3
Georgia,63.9,51.4,76.3,2016-04-01,2016,4
Georgia,70.8,58.6,82.9,2016-05-01,2016,5
Georgia,79.7,67.9,91.5,2016-06-01,2016,6
Georgia,82.8,71.3,94.2,2016-07-01,2016,7
Georgia,81.6,71.2,92.0,2016-08-01,2016,8
Georgia,77.5,66.0,88.9,2016-09-01,2016,9
Georgia,67.8,54.3,81.2,2016-10-01,2016,10
Georgia,58.0,43.6,72.3,2016-11-01,2016,11
Georgia,52.1,41.6,62.6,2016-12-01,2016,12
Georgia,53.1,42.2,63.9,2017-01-01,2017,1
Georgia,56.5,43.3,69.7,2017-02-01,2017,2
Georgia,57.9,45.0,70.8,2017-03-01,2017,3
Georgia,67.5,54.6,80.4,2017-04-01,2017,4
Georgia,71.4,59.4,83.4,2017-05-01,2017,5
Georgia,76.5,67.2,85.8,2017-06-01,2017,6
Georgia,80.6,70.6,90.6,2017-07-01,2017,7
Georgia,79.3,69.8,88.7,2017-08-01,2017,8
Georgia,74.0,63.0,84.9,2017-09-01,2017,9
Georgia,67.0,55.5,78.4,2017-10-01,2017,10
Georgia,56.4,44.1,68.8,2017-11-01,2017,11
Georgia,49.3,39.6,59.0,2017-12-01,2017,12
Idaho,28.7,21.2,36.2,1994-01-01,1994,1
Idaho,25.2,15.8,34.6,1994-02-01,1994,2
Idaho,37.4,24.5,50.2,1994-03-01,1994,3
Idaho,43.9,32.0,55.8,1994-04-01,1994,4
Idaho,52.7,39.7,65.7,1994-05-01,1994,5
Idaho,58.4,43.2,73.5,1994-06-01,1994,6
Idaho,67.2,50.5,83.8,1994-07-01,1994,7
Idaho,67.0,50.0,84.1,1994-08-01,1994,8
Idaho,58.9,42.6,75.1,1994-09-01,1994,9
Idaho,42.8,31.7,53.8,1994-10-01,1994,10
Idaho,25.2,17.5,32.9,1994-11-01,1994,11
Idaho,24.5,17.4,31.6,1994-12-01,1994,12
Idaho,26.6,19.6,33.6,1995-01-01,1995,1
Idaho,33.3,23.5,43.1,1995-02-01,1995,2
Idaho,33.8,24.2,43.3,1995-03-01,1995,3
Idaho,39.8,28.8,50.8,1995-04-01,1995,4
Idaho,48.3,37.0,59.7,1995-05-01,1995,5
Idaho,54.4,42.3,66.6,1995-06-01,1995,6
Idaho,63.4,48.5,78.3,1995-07-01,1995,7
Idaho,62.5,46.0,79.0,1995-08-01,1995,8
Idaho,56.8,41.6,71.9,1995-09-01,1995,9
Idaho,41.5,29.6,53.4,1995-10-01,1995,10
Idaho,36.6,28.1,45.0,1995-11-01,1995,11
Idaho,26.8,19.4,34.4,1995-12-01,1995,12
Idaho,24.0,16.3,31.7,1996-01-01,1996,1
Idaho,27.0,17.2,36.8,1996-02-01,1996,2
Idaho,34.8,24.2,45.4,1996-03-01,1996,3
Idaho,41.4,30.1,52.7,1996-04-01,1996,4
Idaho,46.5,35.7,57.3,1996-05-01,1996,5
Idaho,58.3,43.1,73.4,1996-06-01,1996,6
Idaho,67.0,50.3,83.6,1996-07-01,1996,7
Idaho,64.5,47.6,81.4,1996-08-01,1996,8
Idaho,52.5,38.4,66.6,1996-09-01,1996,9
Idaho,43.4,31.4,55.4,1996-10-01,1996,10
Idaho,33.3,24.8,41.8,1996-11-01,1996,11
Idaho,25.3,18.8,31.9,1996-12-01,1996,12
Idaho,24.1,16.4,31.8,1997-01-01,1997,1
Idaho,26.8,17.4,36.2,1997-02-01,1997,2
Idaho,34.6,23.7,45.4,1997-03-01,1997,3
Idaho,38.5,27.5,49.5,1997-04-01,1997,4
Idaho,52.3,38.5,66.2,1997-05-01,1997,5
Idaho,57.2,44.6,69.8,1997-06-01,1997,6
Idaho,62.9,48.2,77.5,1997-07-01,1997,7
Idaho,65.0,49.5,80.5,1997-08-01,1997,8
Idaho,57.4,43.8,71.0,1997-09-01,1997,9
Idaho,42.8,31.5,54.2,1997-10-01,1997,10
Idaho,33.8,24.5,43.1,1997-11-01,1997,11
Idaho,23.4,15.2,31.7,1997-12-01,1997,12
Idaho,27.9,20.7,35.1,1998-01-01,1998,1
Idaho,29.4,20.8,38.0,1998-02-01,1998,2
Idaho,34.0,24.0,44.1,1998-03-01,1998,3
Idaho,41.3,29.7,53.0,1998-04-01,1998,4
Idaho,49.0,37.4,60.6,1998-05-01,1998,5
Idaho,53.6,41.6,65.5,1998-06-01,1998,6
Idaho,69.1,53.3,84.8,1998-07-01,1998,7
Idaho,67.0,50.3,83.5,1998-08-01,1998,8
Idaho,60.4,46.4,74.3,1998-09-01,1998,9
Idaho,43.3,31.2,55.4,1998-10-01,1998,10
Idaho,34.3,27.5,41.1,1998-11-01,1998,11
Idaho,22.6,15.0,30.1,1998-12-01,1998,12
Idaho,27.1,19.9,34.3,1999-01-01,1999,1
Idaho,27.0,18.4,35.5,1999-02-01,1999,2
Idaho,33.8,22.5,45.0,1999-03-01,1999,3
Idaho,38.7,26.9,50.5,1999-04-01,1999,4
Idaho,46.6,34.1,59.1,1999-05-01,1999,5
Idaho,55.6,42.6,68.6,1999-06-01,1999,6
Idaho,63.7,46.8,80.5,1999-07-01,1999,7
Idaho,65.4,49.8,80.9,1999-08-01,1999,8
Idaho,54.2,38.0,70.5,1999-09-01,1999,9
Idaho,46.2,31.7,60.7,1999-10-01,1999,10
Idaho,38.8,28.4,49.2,1999-11-01,1999,11
Idaho,25.9,18.3,33.5,1999-12-01,1999,12
Idaho,25.7,18.4,32.9,2000-01-01,2000,1
Idaho,32.0,23.7,40.2,2000-02-01,2000,2
Idaho,34.5,23.3,45.7,2000-03-01,2000,3
Idaho,45.3,32.4,58.2,2000-04-01,2000,4
Idaho,50.3,38.1,62.5,2000-05-01,2000,5
Idaho,58.6,43.5,73.6,2000-06-01,2000,6
Idaho,66.5,50.0,83.1,2000-07-01,2000,7
Idaho,66.3,49.4,83.2,2000-08-01,2000,8
Idaho,54.0,39.9,68.1,2000-09-01,2000,9
Idaho,44.1,33.0,55.2,2000-10-01,2000,10
Idaho,25.7,16.9,34.5,2000-11-01,2000,11
Idaho,24.2,16.3,32.1,2000-12-01,2000,12
Idaho,23.0,14.1,31.8,2001-01-01,2001,1
Idaho,25.1,15.8,34.5,2001-02-01,2001,2
Idaho,36.6,25.8,47.2,2001-03-01,2001,3
Idaho,40.1,28.8,51.5,2001-04-01,2001,4
Idaho,52.6,37.8,67.5,2001-05-01,2001,5
Idaho,57.4,43.0,71.9,2001-06-01,2001,6
Idaho,65.6,50.8,80.5,2001-07-01,2001,7
Idaho,68.2,51.0,85.3,2001-08-01,2001,8
Idaho,59.4,43.3,75.4,2001-09-01,2001,9
Idaho,44.6,32.4,56.9,2001-10-01,2001,10
Idaho,36.2,27.0,45.4,2001-11-01,2001,11
Idaho,22.1,14.5,29.7,2001-12-01,2001,12
Idaho,23.2,16.0,30.4,2002-01-01,2002,1
Idaho,23.9,13.0,34.9,2002-02-01,2002,2
Idaho,30.1,20.0,40.2,2002-03-01,2002,3
Idaho,41.5,29.6,53.3,2002-04-01,2002,4
Idaho,48.7,35.7,61.8,2002-05-01,2002,5
Idaho,58.8,44.6,73.0,2002-06-01,2002,6
Idaho,69.0,52.8,85.2,2002-07-01,2002,7
Idaho,61.8,46.0,77.7,2002-08-01,2002,8
Idaho,55.9,41.2,70.6,2002-09-01,2002,9
Idaho,41.0,27.8,54.2,2002-10-01,2002,10
Idaho,32.8,23.1,42.5,2002-11-01,2002,11
Idaho,28.8,21.9,35.8,2002-12-01,2002,12
Idaho,31.4,24.2,38.6,2003-01-01,2003,1
Idaho,27.1,17.6,36.6,2003-02-01,2003,2
Idaho,36.3,26.7,45.9,2003-03-01,2003,3
Idaho,40.8,30.0,51.6,2003-04-01,2003,4
Idaho,49.9,37.0,62.8,2003-05-01,2003,5
Idaho,59.1,44.1,74.1,2003-06-01,2003,6
Idaho,70.4,53.2,87.7,2003-07-01,2003,7
Idaho,67.7,51.6,83.7,2003-08-01,2003,8
Idaho,56.7,41.4,71.9,2003-09-01,2003,9
Idaho,48.7,35.1,62.2,2003-10-01,2003,10
Idaho,28.2,19.4,37.0,2003-11-01,2003,11
Idaho,28.1,21.1,35.0,2003-12-01,2003,12
Idaho,22.8,15.1,30.5,2004-01-01,2004,1
Idaho,26.3,17.5,35.2,2004-02-01,2004,2
Idaho,39.3,27.2,51.4,2004-03-01,2004,3
Idaho,44.6,31.8,57.3,2004-04-01,2004,4
Idaho,48.9,37.2,60.6,2004-05-01,2004,5
Idaho,58.4,44.2,72.5,2004-06-01,2004,6
Idaho,66.3,50.7,81.9,2004-07-01,2004,7
Idaho,63.7,48.9,78.5,2004-08-01,2004,8
Idaho,53.7,40.4,67.0,2004-09-01,2004,9
Idaho,44.6,33.8,55.4,2004-10-01,2004,10
Idaho,32.7,23.8,41.6,2004-11-01,2004,11
Idaho,28.5,21.2,35.8,2004-12-01,2004,12
Idaho,26.5,18.5,34.4,2005-01-01,2005,1
Idaho,28.5,17.0,40.0,2005-02-01,2005,2
Idaho,35.9,25.0,46.8,2005-03-01,2005,3
Idaho,41.7,29.9,53.6,2005-04-01,2005,4
Idaho,49.9,38.2,61.6,2005-05-01,2005,5
Idaho,54.3,41.5,67.1,2005-06-01,2005,6
Idaho,66.8,50.2,83.3,2005-07-01,2005,7
Idaho,64.8,48.2,81.4,2005-08-01,2005,8
Idaho,54.1,38.9,69.2,2005-09-01,2005,9
Idaho,45.5,33.6,57.5,2005-10-01,2005,10
Idaho,32.0,23.1,40.7,2005-11-01,2005,11
Idaho,23.0,15.2,30.8,2005-12-01,2005,12
Idaho,27.9,20.7,35.1,2006-01-01,2006,1
Idaho,24.4,13.9,35.0,2006-02-01,2006,2
Idaho,32.4,22.6,42.2,2006-03-01,2006,3
Idaho,42.8,31.5,54.1,2006-04-01,2006,4
Idaho,51.8,37.6,66.0,2006-05-01,2006,5
Idaho,60.6,46.1,75.0,2006-06-01,2006,6
Idaho,70.1,53.7,86.6,2006-07-01,2006,7
Idaho,63.7,47.1,80.4,2006-08-01,2006,8
Idaho,55.1,40.1,70.0,2006-09-01,2006,9
Idaho,43.0,31.0,55.0,2006-10-01,2006,10
Idaho,33.1,24.5,41.7,2006-11-01,2006,11
Idaho,25.3,16.6,34.0,2006-12-01,2006,12
Idaho,20.7,10.6,30.8,2007-01-01,2007,1
Idaho,30.8,22.1,39.6,2007-02-01,2007,2
Idaho,38.9,27.2,50.7,2007-03-01,2007,3
Idaho,43.0,30.7,55.3,2007-04-01,2007,4
Idaho,52.0,37.6,66.3,2007-05-01,2007,5
Idaho,59.6,44.4,74.7,2007-06-01,2007,6
Idaho,72.0,55.4,88.7,2007-07-01,2007,7
Idaho,65.4,49.0,81.7,2007-08-01,2007,8
Idaho,54.9,40.4,69.4,2007-09-01,2007,9
Idaho,43.1,32.3,54.0,2007-10-01,2007,10
Idaho,33.5,23.3,43.8,2007-11-01,2007,11
Idaho,23.4,16.4,30.4,2007-12-01,2007,12
Idaho,19.9,11.2,28.6,2008-01-01,2008,1
Idaho,27.6,18.5,36.7,2008-02-01,2008,2
Idaho,30.3,19.9,40.6,2008-03-01,2008,3
Idaho,36.3,23.6,48.9,2008-04-01,2008,4
Idaho,48.9,36.1,61.7,2008-05-01,2008,5
Idaho,56.3,42.2,70.4,2008-06-01,2008,6
Idaho,66.5,49.9,83.2,2008-07-01,2008,7
Idaho,64.8,48.5,81.1,2008-08-01,2008,8
Idaho,55.5,39.7,71.3,2008-09-01,2008,9
Idaho,44.5,31.9,57.1,2008-10-01,2008,10
Idaho,37.1,28.4,45.7,2008-11-01,2008,11
Idaho,22.6,14.2,30.9,2008-12-01,2008,12
Idaho,25.0,16.3,33.7,2009-01-01,2009,1
Idaho,27.6,17.6,37.5,2009-02-01,2009,2
Idaho,31.4,21.3,41.4,2009-03-01,2009,3
Idaho,40.7,29.1,52.4,2009-04-01,2009,4
Idaho,50.8,37.0,64.7,2009-05-01,2009,5
Idaho,56.3,44.1,68.5,2009-06-01,2009,6
Idaho,65.8,50.0,81.6,2009-07-01,2009,7
Idaho,63.8,48.7,78.9,2009-08-01,2009,8
Idaho,60.1,43.8,76.4,2009-09-01,2009,9
Idaho,39.5,29.3,49.6,2009-10-01,2009,10
Idaho,33.0,22.9,43.0,2009-11-01,2009,11
Idaho,19.8,11.5,28.1,2009-12-01,2009,12
Idaho,28.2,20.7,35.6,2010-01-01,2010,1
Idaho,28.9,19.9,37.8,2010-02-01,2010,2
Idaho,35.2,24.1,46.3,2010-03-01,2010,3
Idaho,40.0,28.3,51.7,2010-04-01,2010,4
Idaho,44.1,32.9,55.3,2010-05-01,2010,5
Idaho,55.5,43.4,67.6,2010-06-01,2010,6
Idaho,64.2,48.1,80.2,2010-07-01,2010,7
Idaho,62.8,47.1,78.4,2010-08-01,2010,8
Idaho,56.4,41.2,71.6,2010-09-01,2010,9
Idaho,47.5,35.6,59.3,2010-10-01,2010,10
Idaho,30.5,22.1,38.9,2010-11-01,2010,11
Idaho,26.6,19.6,33.7,2010-12-01,2010,12
Idaho,24.0,16.0,31.9,2011-01-01,2011,1
Idaho,24.3,15.0,33.6,2011-02-01,2011,2
Idaho,33.4,24.6,42.3,2011-03-01,2011,3
Idaho,36.4,26.0,46.8,2011-04-01,2011,4
Idaho,45.8,34.4,57.2,2011-05-01,2011,5
Idaho,54.0,41.1,66.9,2011-06-01,2011,6
Idaho,64.3,48.3,80.2,2011-07-01,2011,7
Idaho,66.1,49.7,82.5,2011-08-01,2011,8
Idaho,59.6,43.4,75.7,2011-09-01,2011,9
Idaho,45.4,34.7,56.1,2011-10-01,2011,10
Idaho,30.5,21.1,40.0,2011-11-01,2011,11
Idaho,24.8,15.0,34.7,2011-12-01,2011,12
Idaho,26.8,17.7,36.0,2012-01-01,2012,1
Idaho,28.0,18.8,37.4,2012-02-01,2012,2
Idaho,36.4,26.3,46.5,2012-03-01,2012,3
Idaho,44.4,31.6,57.2,2012-04-01,2012,4
Idaho,49.0,35.8,62.2,2012-05-01,2012,5
Idaho,56.9,42.1,71.6,2012-06-01,2012,6
Idaho,68.5,52.6,84.5,2012-07-01,2012,7
Idaho,67.3,50.3,84.2,2012-08-01,2012,8
Idaho,58.4,42.0,74.9,2012-09-01,2012,9
Idaho,43.7,31.3,56.1,2012-10-01,2012,10
Idaho,36.0,27.6,44.4,2012-11-01,2012,11
Idaho,25.8,18.9,32.6,2012-12-01,2012,12
Idaho,20.2,11.3,29.1,2013-01-01,2013,1
Idaho,27.5,18.4,36.6,2013-02-01,2013,2
Idaho,35.1,23.8,46.4,2013-03-01,2013,3
Idaho,40.1,28.3,52.0,2013-04-01,2013,4
Idaho,51.0,37.6,64.4,2013-05-01,2013,5
Idaho,59.3,44.6,74.1,2013-06-01,2013,6
Idaho,69.6,53.0,86.2,2013-07-01,2013,7
Idaho,67.6,51.4,83.8,2013-08-01,2013,8
Idaho,57.1,45.0,69.2,2013-09-01,2013,9
Idaho,42.1,30.0,54.2,2013-10-01,2013,10
Idaho,33.8,24.2,43.3,2013-11-01,2013,11
